"","M121_Smoke","M191_Smoke","M205_Smoke","M207_Smoke","M443_Smoke","M447_Smoke","F195_Smoke","F197_Smoke","F201_Smoke","F202_Smoke","F444_Smoke","F445_Smoke","M141_Control","M187_Control","M307_Control","M386_Control","M421_Control","F181_Control","F301_Control","F381_Control","F427_Control"
"17382032",1.66361473313468,1.97339952537696,2.01471057693951,1.98949433112858,2.50579563921868,2.17308691664534,1.65037598823223,1.70330579547481,1.57174865327173,1.66712626308992,2.05120821979657,2.04852767868263,2.16197777913354,1.58933050633468,1.71975699107607,1.60607165161146,1.69829304961383,1.53135990076118,2.23110387141546,2.44880901224631,2.13903580242714
"17269156",2.3468087894714,2.28992999383821,2.55704364216627,2.87083853416918,2.73086859355742,2.18143391141624,2.62327093038598,1.88087735218293,1.70910818726678,2.58201731010465,2.83476482330973,2.58201731010465,2.95245339417677,2.12117308122113,2.58201731010465,2.90293047941097,2.56344905445144,3.0249781481089,2.58201731010465,2.40758744474728,2.43506738492809
"17318100",2.77311491457719,2.59069855591003,2.21536432595888,2.60361587185024,2.53332964765441,2.73180429570095,2.69109397700993,2.03464845905104,2.85261581955358,2.21837294317854,2.84038548651424,3.9710430405351,3.50342242700269,4.48941826576474,3.48486076810362,3.09690497932077,2.9753582736005,3.76371378869027,3.66572152573034,2.85261581955358,2.06397430871506
"17444778",2.99262621036011,1.70920218053986,1.90239742459445,2.35607179012057,1.29440854469608,1.62854936852098,1.47626255150601,1.59792540277066,2.04273408832948,1.46728508160078,2.95579259311389,1.48683389661519,1.80707753799285,1.84931163055669,2.52483194295398,2.13219456646901,1.41351263896511,1.52994339925818,1.50469258623696,1.89526802643108,1.72125854624805
"17333493",5.92960957038612,6.33541912948285,6.30116033607326,6.27622598597122,5.79072233851084,5.72558493158686,6.15158241636228,6.1412416483284,6.29722424845242,6.12754265623138,6.12064793851271,6.12138447169399,5.71355674933979,5.8299538088474,6.22287837028934,6.3659451041662,5.93909822783413,5.85268477505964,6.15202491008284,6.33428842153649,5.81262590623958
"17216120",2.03923411380588,1.11388986500091,1.13368482228445,1.26852208074733,1.21175740406024,1.08142165021473,1.31634452458805,1.09770268685924,1.71225297301926,1.6110790740286,1.07231867314359,1.45063002804689,1.70493201023946,1.72488489591085,1.14792457125473,1.26076858066856,1.54989598948389,1.58008426202427,0.964802073174651,1.14008892396319,1.3379923475156
"17525460",1.27432497722632,0.851700144879037,1.32465062143258,1.01441710612543,0.96698827711151,1.67161951713563,1.50596491118233,1.59448046544489,1.09680348886006,1.01485194938304,1.4538355843325,1.58141907359011,1.29970478799438,0.979542436608688,1.08398070964511,1.55315552411867,1.2403990077466,1.47101633304502,1.20902068097384,1.11864969079824,1.22869396589962
"17525471",0.851496087648805,1.1762408268822,1.45619802186065,1.4514939226921,1.48377477232937,1.56706603094101,1.47200350813683,1.62705569311087,2.05286604583169,3.181947994822,1.23767430119438,1.21874689380488,1.08557570718319,1.3500494624141,1.78597802153478,1.72377033300502,1.73687692442518,1.90530337308203,1.65934740037922,1.09355662629516,1.08979348267534
"17432770",3.84683982313926,2.75081716786651,2.96286528200174,3.38460437539819,3.07622409939858,3.33970869472189,4.10722061695503,2.76860863144437,3.0775643503186,3.23558852436995,3.45346818350267,3.90282175693856,3.40667518449992,3.50453146516782,3.5216228548369,3.56071915640611,3.20362382495426,3.84683982313926,3.17460714424267,3.04710144847144,2.96502755947794
"17499732",2.01811527324166,1.67725192166644,1.54240992483771,1.28583894470982,2.9086831713301,1.15755130753854,1.5227573326978,2.76009462622426,1.44843145114037,2.32232884436253,1.65003235351738,2.20897757049154,1.41942731009317,2.35219680376765,1.80553896517733,1.81420167583607,1.31907300047405,1.71484626721079,1.32842484600921,1.23767430119438,2.86783987811566
"17450937",2.15550272861335,1.93172778805744,2.57235476097284,2.12582870760105,2.22708399890482,2.37782453879417,2.37426174047684,1.83524947572531,2.75136413077685,2.41807903521044,2.46669966675328,1.71521792960155,1.50000754445506,1.52990551763755,1.86379603202863,2.09344058527426,2.07013291666272,2.22232038776544,1.72994518367344,2.35269505307974,1.84874155004262
"17499748",1.3789564833162,1.87267391354609,1.43573333762789,1.07603635369368,1.21242965748172,1.81449950758794,1.15438347632523,1.99055921914872,1.15162873560577,1.31473513581712,1.47123735136272,1.85009414688169,0.941957387641654,1.57391914214166,1.48978985540686,1.60590041575412,1.28636115457073,2.09668422009055,1.3519171650479,1.23049064624218,1.29910520902208
"17499753",2.58065117565132,2.14676255174577,3.11590253282951,1.69242320409932,2.07583577678979,2.1656699380919,2.01646636782796,2.36244552258551,2.64484069015937,2.48185962566665,1.90551238249256,2.66451091010817,3.7683901040531,2.48700408012239,2.60786910010818,4.17682019379852,3.41924901749062,4.4599972203263,3.39519079461395,2.3226483420074,2.01577306205009
"17541713",7.44221403768794,7.50357196702694,7.03432823202,6.9426992935076,6.61789207097462,6.66806872816277,7.06979418909498,6.90779469117482,7.12946805681385,7.10039092022462,7.07472348316522,7.27526609662477,7.11999439213535,7.28967762037073,6.89927200383207,7.31973432377629,7.28736151475069,7.23017262058753,6.82889741638912,6.77234646393839,6.61262031901108
"17499796",4.90625011606269,4.54200666115011,4.13966785623581,4.99987448670183,4.8091917536226,5.16270153161225,5.58637150082042,5.30722217876048,3.95183673361171,4.88967020803159,4.70228943841408,4.34388076072105,4.77279653144282,4.51837251507762,4.83679020212029,4.53602088363121,5.26076414703989,4.48831606775418,4.69762248216223,4.7673826628584,5.51330440359151
"17293489",3.39559473982385,2.07852053761295,3.31538742562817,2.68276735407096,3.88694966201748,2.77342794726397,3.41253346730448,2.73621057967797,2.64831066487671,2.94132722446521,2.92026000435987,3.51519182818507,2.8988066737195,3.30472654060649,2.97320589296143,2.89318513516451,2.23063998345549,2.89652443574333,4.25681391307821,3.40324537224473,3.39496618426555
"17539750",1.67844762323343,1.51168828362123,1.6229385926478,1.44581277776033,1.34716470634378,2.01958960052667,1.47627385319919,2.69513178617594,1.60501940924203,1.63702934715747,1.36747080113157,1.90201652067954,1.11916318771313,1.54082336745106,1.21050897247797,1.9873098750328,1.29611069255968,1.72906105953455,1.73294393135108,1.74643262308433,1.95855109349296
"17260306",2.20821887868135,1.85845241905767,2.01130190433439,1.83513122896153,2.24795137342205,1.6497780205934,2.44946276927608,2.51411102582155,2.09748483681014,1.64041995017292,3.00746572562062,2.220843287325,2.2981396260143,1.97273583657389,1.59776194690261,2.57077644880954,2.65942341612412,1.9623989589799,2.75346338129516,2.65781071642392,1.97946207326471
"17406399",1.01888393621619,1.2955182322746,1.33400022845293,1.30577240802772,1.70793474184076,1.9390663809326,1.92385063086452,1.98443563122765,1.90720321326564,1.19120736183366,1.3386996602944,1.52972007515639,1.64057620855238,1.10297716573876,1.74194188331596,1.41216829923557,1.35159304477128,1.67381121051902,1.44095627910691,1.33896265331285,1.10092574098911
"17519682",2.83092987936031,2.56633083150899,2.63327355967841,2.36942961767822,3.01656324973333,2.80233632005283,3.13183614340277,2.75140095597085,2.68713574066793,3.30222577194036,2.88846121898358,2.88846121898358,2.81557381614025,2.67832919184727,3.00329146750449,3.04571619581314,2.86460255763415,3.63085991084567,3.39221320638597,3.52844569233949,3.17643120383763
"17450527",4.91745372460684,5.04099235430717,4.66795769283139,4.4384548278724,4.90736885080866,4.33251552952088,4.9889215036486,4.27108873757532,5.05109929409748,4.89426069091419,4.93020266264696,5.12379959495715,4.88881907154756,5.16041830506828,4.84435950762866,5.04721358143559,4.98759669487715,4.94594473136373,4.59977679309457,5.27158819194496,4.76863513318099
"17300139",5.77242757349502,1.64064803878936,1.18285635636766,2.53773647293215,1.63817827210938,2.50847869542671,2.33098777824087,3.13313452744457,1.53175360203331,2.01788086991745,2.74019477367483,1.37299482748839,1.34458851966664,2.03307186369734,1.56641837300667,1.2710630067493,1.86941417342894,1.77269417798556,1.31171911731683,1.90164526815285,2.93457133725838
"17486549",2.15186198310433,3.02887884308652,3.08973578509602,3.7419013665127,1.80373044203231,3.6114592681553,3.7220651698067,2.47048499186634,3.19033640115301,3.92415250232569,2.09004373985279,3.69568839444566,3.11487366492308,2.6954578376241,2.55275706863642,2.22682138252404,2.30644915912339,3.45034622579538,4.21064816450209,1.85737023070776,4.11908748995956
"17399858",1.46523366894074,1.67409207220557,1.29439121933981,1.69185070531634,3.71853249813588,1.51811698548473,1.88159575032186,1.83543894687745,1.18156204627421,1.98943961598333,2.0230665759046,1.56722693274683,1.66516038898656,1.89949528437395,1.15558346015194,2.41254628204417,1.50123289855218,2.06624864941344,2.73992942460726,1.6124427544306,2.43704651706503
"17384811",2.52402656811511,3.17414526618601,3.25633159180127,2.23684342235231,2.53772940634138,2.51453020907151,2.11774236156264,2.27466801669497,2.9621865537487,3.52378893380817,2.38147241682094,2.70829606188151,2.69185880972848,2.30735302223431,2.76347935080384,2.43198951508796,2.27774347756503,2.76553583705104,2.25313322902217,2.77071673628621,3.03388441426799
"17266418",3.16236224438976,2.42179539610842,3.2670952238172,3.07068235241741,2.88052571399199,2.85698714622379,2.81390617811369,3.25592019099002,2.99695995408962,2.48292645678029,2.64277643208076,2.64478186092754,3.03438925560529,2.49409079058964,3.15342755968736,2.57567304165981,3.0861855537808,2.57282453961866,2.97251878364662,2.8409504972886,3.12021315755023
"17247688",1.53080941927513,1.39854186381381,1.36384453681386,1.50266866184278,1.40986756219986,1.42167955396317,1.64987895905108,1.59773842153459,1.44572769414879,1.27380100872149,1.96436134382743,1.66902056236451,1.74997078473473,1.56590634854024,1.03466447600609,1.25397395985276,1.69766152899134,1.66946135106653,1.85462822124868,1.18975256063402,1.26232888768808
"17421469",0.814780360056839,0.895250362260503,0.807932668634972,1.119226615673,1.08377661642098,1.17983227874473,0.79763934313948,1.59198728387359,1.57828634686432,1.38549966695619,1.29258669880706,1.14577869384717,1.27098547305377,0.59191712133471,1.76329518413152,0.917857531344856,1.15138379274801,0.716607607925052,0.754850486319784,0.743152417612503,1.09997412860103
"17279749",2.09982218483925,2.83801076680213,2.02568448806644,1.92693421050767,2.59663805052612,2.13882305923037,1.80281051205933,2.09605473162506,2.3595530217402,2.07760269861289,2.82755864088726,2.42733578180781,2.06932219968258,2.20245301430158,1.82667634428416,1.90023728239201,2.1464478666733,2.23000343507244,1.81607540287733,1.99555853136427,2.55511973538612
"17274770",2.01250965095608,1.80802414566393,2.21526629106439,1.96537120940246,2.35746878372518,2.53770071560277,2.04881227261683,2.59286060873685,1.73261352918361,2.39228620999835,2.2119097107939,2.07897862676179,2.07760248045111,2.11957794995158,2.01931171566316,1.65278966240163,2.39932172280887,1.6071210065162,2.0552973672918,2.11608123640755,1.82118760361944
"17474844",1.90505849404204,1.56675732816963,1.25763675600918,1.16869943171775,1.12839836145873,1.87118169652168,1.20047601368781,2.33411199361808,1.38299158547428,1.10811383317653,1.27218121136346,1.34890164009738,2.32259971078533,0.960925035356373,2.2950266118046,1.71898243852973,0.90334097891626,1.19951358295475,2.04640054110736,1.08807353163598,1.25308699693402
"17496863",4.02120928965324,4.67445489528992,4.08678413235618,3.90994810553279,4.47635078793573,4.49825954431352,4.05538089552886,3.85121706779959,4.47635078793573,4.55664192368766,4.88934873130991,4.73242691755107,4.47667758574738,4.3843284290089,4.38492066758981,5.06828783720609,5.05426313425933,4.81569618912214,3.96892612827755,4.28058544755583,4.47635078793573
"17322923",1.41894904548688,1.87604589616138,1.56400390221036,1.50701143076503,2.37100548836977,1.41748721975378,1.3795700422631,1.80380867182674,1.43039635225911,1.80078515281848,1.52674824303357,1.42572583350551,1.31475690860903,1.9205390587902,1.81182980114203,1.52674824303357,1.44958287954527,1.52674824303357,1.85198450525267,1.44759780962679,1.29281973119059
"17308727",2.73510865487372,4.02693285074364,3.52786147687647,3.91596092814325,3.57112410285731,3.46776626270855,3.45753914376656,4.18275053051935,3.7828096441417,3.45670595172175,4.44196021750872,3.89811016753002,3.85828509696956,3.65730845093658,3.30293235472409,3.49990202132545,3.35511347598152,3.35560577339217,4.02571559534613,2.94137070778891,3.71924786122682
"17300173",5.39083397510544,1.24660517781136,1.85867262628818,1.51069110776819,1.87920987686944,2.28542730569427,1.55514943424907,2.90739156991927,1.41924916005832,1.55016090345449,1.92575504539992,1.57025146378342,1.93062339172284,1.5479675555608,1.87493593201983,2.01493207869873,1.75122437513054,1.81855630032615,2.20206027384084,1.65342993490248,3.70654742436132
"17315482",1.79395069253923,1.47936739223726,1.68608954189848,1.78851081074115,2.29080778006889,2.18580448782521,1.78417049643204,1.52876592785947,1.59398323175454,2.29679893535324,1.4415291007388,2.08293626439188,1.95260371634654,1.6643768135343,2.34975622087431,1.66946135106653,1.68255565355685,1.75202498955853,1.96614577608998,1.68121542191582,1.49376400996039
"17389855",3.43919073614939,3.18694903682621,2.85261581955358,2.7109449636726,2.96455985031804,2.24584211030478,2.65729107076359,3.27805398344344,3.56137471469512,3.33979651081708,2.50652802898957,2.70496544088536,2.76658019030948,2.85261581955358,2.77100178422048,3.22684137894895,2.85261581955358,2.94874034598815,2.6549191325614,2.85261581955358,2.95753298304621
"17498057",1.20169245538596,1.52674824303357,1.7480280413643,1.18856632716751,1.93295590005516,1.81963995769574,1.27490332585293,1.63948923656526,2.29414725374663,1.52674824303357,2.02424038377252,1.27686969360684,2.44217969658372,1.31784386485506,1.57016011951638,1.40689237032102,1.34271020213551,1.511697021711,1.47557368001597,1.16626417281509,1.79675329057896
"17498078",1.90290367281298,2.236327331459,1.9024026169095,1.67708496405852,1.49926919208931,2.51238656717338,1.69690423576492,1.94912541008513,1.69690423576492,1.8321566021133,1.73254067372,1.33169821060565,1.58061993716636,2.03769432248144,1.29991953991664,1.69690423576492,1.48311195090295,1.66661427605319,1.01762861005982,1.3965665529465,1.638437771319
"17498080",1.70339590861919,1.69192987365627,1.67806761359904,1.60152904682026,2.37091303826448,2.6683142623403,1.77724039477869,1.95586982130235,1.82727546429317,1.65267910814156,1.49513146353019,2.86604186629933,2.0307618804011,2.59742751929288,2.17207960224422,1.55468394647827,1.32468104609153,1.45646549846534,1.4940035847288,1.8907615525216,2.57899171806758
"17375981",3.74084337495108,3.59242821242923,4.09783778867733,3.8677030726474,3.57790108684602,3.44538764142203,3.24606813059303,3.54407888944019,3.50796217777798,4.20499815673397,4.09284973080545,3.48951182429444,3.43602173173907,3.27752380585685,4.25150566711671,3.54699065663555,3.95848532215169,3.94622412171504,3.82436384512585,4.14843654007531,3.54853714151764
"17391781",2.49638552557293,2.97880143590898,1.75275066312698,1.72553690200548,1.78599006768473,2.38176683431058,1.88649756780534,1.77140257212348,2.30208386436727,1.64389697247748,1.68608953859674,1.77249302000672,1.74687659942614,2.31336450748409,2.20485719648386,1.79440885731546,1.85124652574147,1.72957470207,1.9140274274846,1.93022723761326,2.43278322546706
"17488343",1.88560750078545,1.96581067301679,1.64442557420026,2.17979712494895,1.67703699688281,1.53921971729651,2.15998675091289,1.49269478544815,2.15110448439172,1.5666815535531,1.69056547096079,1.33756026512214,1.93472514777305,1.72695774054582,1.54366191485853,1.89260690022832,1.8412817378201,1.61069299910031,1.31291727699365,2.136598955936,1.43831177764185
"17489503",1.70808264200945,2.05341122220303,1.56701156230676,2.22283506019524,1.70297736694888,2.24029634313198,1.76144118507966,1.8318957742064,1.77617074025033,2.1614068120061,1.60548384748979,1.74351661613391,1.32802554532157,2.20895144128269,1.18578594345812,2.47787237596873,2.07421333989715,1.75945561627306,1.48175295262451,1.55020864374954,1.57137439170298
"17471445",1.96858819024033,2.29965806230663,1.86175230383144,1.82008204365382,2.74151875788553,1.92671771177503,1.9614340252319,2.1765712428842,2.57905820028951,1.4312359101866,1.73703079446306,2.25768645629725,1.57016687307606,1.95401415384508,2.07747895964263,2.65804998646372,1.81763030624568,1.76923666766934,1.3223972525944,1.52077556117933,2.55296121097798
"17394920",1.48640556631792,1.46623432454251,1.46285617740516,1.67797926404138,1.63772787442576,1.14171233211922,1.65631066511121,1.17198637731174,1.19981775307757,1.53435284899198,1.82776824649101,1.18433453872248,1.4828344512035,1.33629672095752,1.38848321563395,1.23234081567033,1.09275316750396,1.44205001493763,1.63031673998916,1.41050606594367,1.90546565815207
